"","otu","order","family","genus","species","pident","volcano","site","sitePlot","plant","smplUnit","time.SmplUnit","abundance","Lat1","Long1","horizontalDatum","flowAgeMin","flowAgeMax","predict","spp","n_delim"
"2272","OTU94","Trombidiformes","Anystidae",NA,NA,100,"Mauna Loa","alili","alili_04","GreenCibotium","alili_04_GreenCibotium",150,58,19.232498,-155.516658,"NAD83",11000,30000,"introduced","Trombidiformes_18",3
"2273","OTU94","Trombidiformes","Anystidae",NA,NA,100,"Mauna Loa","alili","alili_06","GreenCibotium","alili_06_GreenCibotium",180,38,19.232529,-155.514377,"NAD83",11000,30000,"introduced","Trombidiformes_18",3
"2274","OTU94","Trombidiformes","Anystidae",NA,NA,100,"Mauna Loa","alili","alili_14","GreenCibotium","alili_14_GreenCibotium",187,46,19.232469,-155.518749,"NAD83",11000,30000,"introduced","Trombidiformes_18",3
"2275","OTU94","Trombidiformes","Anystidae",NA,NA,100,"Mauna Loa","alili","alili_15","BrownCibotium","alili_15_BrownCibotium",30,14,19.23428,-155.518397,"NAD83",11000,30000,"introduced","Trombidiformes_18",3
"2276","OTU94","Trombidiformes","Anystidae",NA,NA,100,"Mauna Loa","alili","alili_15","GreenCibotium","alili_15_GreenCibotium",200,70,19.23428,-155.518397,"NAD83",11000,30000,"introduced","Trombidiformes_18",3
"2277","OTU94","Trombidiformes","Anystidae",NA,NA,100,"Mauna Loa","alili","alili_15","Melicope","alili_15_Melicope",45,24,19.23428,-155.518397,"NAD83",11000,30000,"introduced","Trombidiformes_18",3
"2278","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_01","Broussaisia","alili_01_Broussaisia",68,13,19.2309167,-155.5134014,"NAD83",11000,30000,"endemic","Araneae_118",9
"2279","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_01","GreenCibotium","alili_01_GreenCibotium",160,7,19.2309167,-155.5134014,"NAD83",11000,30000,"endemic","Araneae_118",9
"2280","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_04","GreenCibotium","alili_04_GreenCibotium",150,10,19.232498,-155.516658,"NAD83",11000,30000,"endemic","Araneae_118",9
"2281","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_05","Melicope","alili_05_Melicope",80,30,19.230527,-155.515487,"NAD83",11000,30000,"endemic","Araneae_118",9
"2282","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_14","Broussaisia","alili_14_Broussaisia",58,5,19.232469,-155.518749,"NAD83",11000,30000,"endemic","Araneae_118",9
"2283","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_15","Broussaisia","alili_15_Broussaisia",40,51,19.23428,-155.518397,"NAD83",11000,30000,"endemic","Araneae_118",9
"2284","OTU946","Araneae","Theridiidae","Ariamnes","melekalikimaka",100,"Mauna Loa","alili","alili_15","GreenCibotium","alili_15_GreenCibotium",200,56,19.23428,-155.518397,"NAD83",11000,30000,"endemic","Araneae_118",9
"2285","OTU976","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.282,"Mauna Loa","alili","alili_15","GreenCibotium","alili_15_GreenCibotium",200,5,19.23428,-155.518397,"NAD83",11000,30000,"endemic","Araneae_68",3
"2286","OTU98","Trombidiformes","Bdellidae",NA,NA,86.364,"Mauna Loa","alili","alili_06","Ilex","alili_06_Ilex",30,10,19.232529,-155.514377,"NAD83",11000,30000,"introduced","Trombidiformes_36",4
"2287","OTU98","Trombidiformes","Bdellidae",NA,NA,86.364,"Mauna Loa","alili","alili_14","GreenCibotium","alili_14_GreenCibotium",187,16,19.232469,-155.518749,"NAD83",11000,30000,"introduced","Trombidiformes_36",4
"2288","OTU98","Trombidiformes","Bdellidae",NA,NA,86.364,"Mauna Loa","alili","alili_15","GreenCibotium","alili_15_GreenCibotium",200,37,19.23428,-155.518397,"NAD83",11000,30000,"introduced","Trombidiformes_36",4
"2289","OTU986","Araneae","Theridiidae","Theridion","grallator",97.122,"Mauna Loa","alili","alili_14","BrownCibotium","alili_14_BrownCibotium",62,57,19.232469,-155.518749,"NAD83",11000,30000,"endemic","Araneae_140",4
"2290","OTU1002","Araneae","Philodromidae","Proernus","stigmaticus",89.713,"Kohala","kohalaOld","kohalaOld_01","Melicope","kohalaOld_01_Melicope",30,24,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2291","OTU1002","Araneae","Philodromidae","Proernus","stigmaticus",89.713,"Kohala","kohalaOld","kohalaOld_05b","Broussaisia","kohalaOld_05b_Broussaisia",16,8,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2292","OTU1002","Araneae","Philodromidae","Proernus","stigmaticus",89.713,"Kohala","kohalaOld","kohalaOld_05b","Melicope","kohalaOld_05b_Melicope",43,55,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2293","OTU1002","Araneae","Philodromidae","Proernus","stigmaticus",89.713,"Kohala","kohalaOld","kohalaOld_05b","Myrsine","kohalaOld_05b_Myrsine",33,59,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2294","OTU1015","Araneae","Philodromidae","Proernus","stigmaticus",88.995,"Kohala","kohalaOld","kohalaOld_08","Alyxia","kohalaOld_08_Alyxia",14,108,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2295","OTU1015","Araneae","Philodromidae","Proernus","stigmaticus",88.995,"Kohala","kohalaOld","kohalaOld_08","Melicope","kohalaOld_08_Melicope",84,108,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2296","OTU1050","Araneae","Tetragnathidae","Tetragnatha",NA,93.062,"Kohala","kohalaOld","kohalaOld_01","Styphelia","kohalaOld_01_Styphelia",20,14,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_136",2
"2297","OTU1050","Araneae","Tetragnathidae","Tetragnatha",NA,93.062,"Kohala","kohalaOld","kohalaOld_03","BrownCibotium","kohalaOld_03_BrownCibotium",120,57,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_136",2
"2298","OTU1050","Araneae","Tetragnathidae","Tetragnatha",NA,93.062,"Kohala","kohalaOld","kohalaOld_03","GreenCibotium","kohalaOld_03_GreenCibotium",60,45,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_136",2
"2299","OTU1050","Araneae","Tetragnathidae","Tetragnatha",NA,93.062,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,24,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_136",2
"2300","OTU1050","Araneae","Tetragnathidae","Tetragnatha",NA,93.062,"Kohala","kohalaOld","kohalaOld_05b","Melicope","kohalaOld_05b_Melicope",43,37,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_136",2
"2301","OTU1080","Araneae","Thomisidae","Mecaphesa","facunda",99.522,"Kohala","kohalaOld","kohalaOld_03","BrownCibotium","kohalaOld_03_BrownCibotium",120,35,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_95",10
"2302","OTU1080","Araneae","Thomisidae","Mecaphesa","facunda",99.522,"Kohala","kohalaOld","kohalaOld_03","Styphelia","kohalaOld_03_Styphelia",70,7,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_95",10
"2303","OTU1080","Araneae","Thomisidae","Mecaphesa","facunda",99.522,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,34,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_95",10
"2304","OTU1092","Araneae","Araneidae","Cyclosa","Tree",100,"Kohala","kohalaOld","kohalaOld_08","BrownCibotium","kohalaOld_08_BrownCibotium",83,10,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_48",14
"2305","OTU1105","Araneae","Thomisidae","Mecaphesa","facunda",99.522,"Kohala","kohalaOld","kohalaOld_01","GreenCibotium","kohalaOld_01_GreenCibotium",126,47,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_95",10
"2306","OTU1153","Araneae","Thomisidae","Mecaphesa","anguliventris",99.522,"Kohala","kohalaOld","kohalaOld_03","GreenCibotium","kohalaOld_03_GreenCibotium",60,5,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_141",3
"2307","OTU1153","Araneae","Thomisidae","Mecaphesa","anguliventris",99.522,"Kohala","kohalaOld","kohalaOld_03","Styphelia","kohalaOld_03_Styphelia",70,13,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_141",3
"2308","OTU1153","Araneae","Thomisidae","Mecaphesa","anguliventris",99.522,"Kohala","kohalaOld","kohalaOld_05b","Broussaisia","kohalaOld_05b_Broussaisia",16,6,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_141",3
"2309","OTU1181","Araneae","Linyphiidae","Erigone","psychrophila",91.768,"Kohala","kohalaOld","kohalaOld_05b","Ilex","kohalaOld_05b_Ilex",12,25,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_123",12
"2310","OTU121","Araneae","Tetragnathidae","Tetragnatha","pilosa",99.282,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,7,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_29",4
"2311","OTU1214","Araneae","Tetragnathidae","Tetragnatha",NA,92.823,"Kohala","kohalaOld","kohalaOld_01","Styphelia","kohalaOld_01_Styphelia",20,38,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_136",2
"2312","OTU1226","Araneae","Theridiidae","Ariamnes","melekalikimaka",99.761,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,14,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_118",9
"2313","OTU1226","Araneae","Theridiidae","Ariamnes","melekalikimaka",99.761,"Kohala","kohalaOld","kohalaOld_08","GreenCibotium","kohalaOld_08_GreenCibotium",164,126,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_118",9
"2314","OTU1253","Araneae","Tetragnathidae","Tetragnatha","Redstar",99.282,"Kohala","kohalaOld","kohalaOld_01","GreenCibotium","kohalaOld_01_GreenCibotium",126,5,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_113",13
"2315","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","BrownCibotium","kohalaOld_01_BrownCibotium",63,36,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2316","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","GreenCibotium","kohalaOld_01_GreenCibotium",126,7,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2317","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","Metrosideros","kohalaOld_01_Metrosideros",84,51,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2318","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","Myrsine","kohalaOld_01_Myrsine",66,61,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2319","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","BrownCibotium","kohalaOld_03_BrownCibotium",120,5,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2320","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","GreenCibotium","kohalaOld_03_GreenCibotium",60,134,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2321","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Melicope","kohalaOld_03_Melicope",40,67,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2322","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Metrosideros","kohalaOld_03_Metrosideros",60,30,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2323","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Styphelia","kohalaOld_03_Styphelia",70,13,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2324","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,33,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2325","OTU134","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_08","GreenCibotium","kohalaOld_08_GreenCibotium",164,56,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2326","OTU1375","Araneae","Tetragnathidae","Tetragnatha","acuta",100,"Kohala","kohalaOld","kohalaOld_03","Styphelia","kohalaOld_03_Styphelia",70,6,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_10",11
"2327","OTU138","Araneae","Tetragnathidae","Tetragnatha","maka",100,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,5,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_18",5
"2328","OTU1413","Araneae","Tetragnathidae","Tetragnatha","Stardust",99.043,"Kohala","kohalaOld","kohalaOld_03","BrownCibotium","kohalaOld_03_BrownCibotium",120,5,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_135",28
"2329","OTU1439","Araneae","Tetragnathidae","Tetragnatha","Redstar",97.847,"Kohala","kohalaOld","kohalaOld_01","BrownCibotium","kohalaOld_01_BrownCibotium",63,103,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_113",13
"2330","OTU1439","Araneae","Tetragnathidae","Tetragnatha","Redstar",97.847,"Kohala","kohalaOld","kohalaOld_08","Myrsine","kohalaOld_08_Myrsine",35,51,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_113",13
"2331","OTU1452","Araneae","Philodromidae","Proernus","stigmaticus",88.756,"Kohala","kohalaOld","kohalaOld_08","Melicope","kohalaOld_08_Melicope",84,97,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_103",3
"2332","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","BrownCibotium","kohalaOld_01_BrownCibotium",63,78,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2333","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","GreenCibotium","kohalaOld_01_GreenCibotium",126,48,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2334","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_01","Styphelia","kohalaOld_01_Styphelia",20,41,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2335","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","BrownCibotium","kohalaOld_03_BrownCibotium",120,145,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2336","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","GreenCibotium","kohalaOld_03_GreenCibotium",60,58,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2337","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Melicope","kohalaOld_03_Melicope",40,12,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2338","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Metrosideros","kohalaOld_03_Metrosideros",60,82,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2339","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Myrsine","kohalaOld_03_Myrsine",70,16,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2340","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_03","Styphelia","kohalaOld_03_Styphelia",70,37,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2341","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_08","Alyxia","kohalaOld_08_Alyxia",14,13,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2342","OTU149","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.804,"Kohala","kohalaOld","kohalaOld_08","BrownCibotium","kohalaOld_08_BrownCibotium",83,19,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_9",8
"2343","OTU1529","Araneae","Theridiidae","Theridion","grallator",100,"Kohala","kohalaOld","kohalaOld_01","GreenCibotium","kohalaOld_01_GreenCibotium",126,66,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_139",4
"2344","OTU1529","Araneae","Theridiidae","Theridion","grallator",100,"Kohala","kohalaOld","kohalaOld_05b","Ilex","kohalaOld_05b_Ilex",12,9,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_139",4
"2345","OTU1529","Araneae","Theridiidae","Theridion","grallator",100,"Kohala","kohalaOld","kohalaOld_05b","Melicope","kohalaOld_05b_Melicope",43,61,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_139",4
"2346","OTU1529","Araneae","Theridiidae","Theridion","grallator",100,"Kohala","kohalaOld","kohalaOld_05b","Myrsine","kohalaOld_05b_Myrsine",33,25,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_139",4
"2347","OTU1541","Araneae","Thomisidae","Mecaphesa","nigrofrenata",97.608,"Kohala","kohalaOld","kohalaOld_08","Alyxia","kohalaOld_08_Alyxia",14,131,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_105",1
"2348","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_01","BrownCibotium","kohalaOld_01_BrownCibotium",63,79,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2349","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_03","BrownCibotium","kohalaOld_03_BrownCibotium",120,44,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2350","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_03","Styphelia","kohalaOld_03_Styphelia",70,25,20.1099715,-155.7203365,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2351","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_05b","Broussaisia","kohalaOld_05b_Broussaisia",16,17,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2352","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,103,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2353","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_08","BrownCibotium","kohalaOld_08_BrownCibotium",83,79,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2354","OTU159","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kohala","kohalaOld","kohalaOld_08","GreenCibotium","kohalaOld_08_GreenCibotium",164,13,20.1071886,-155.7260555,"NAD83",230000,5e+05,"endemic","Araneae_98",13
"2355","OTU1619","Araneae","Tetragnathidae","Tetragnatha","Stardust",99.043,"Kohala","kohalaOld","kohalaOld_05b","GreenCibotium","kohalaOld_05b_GreenCibotium",164,10,20.106707,-155.7224925,"NAD83",230000,5e+05,"endemic","Araneae_135",28
"2356","OTU1679","Araneae","Theridiidae","Theridion","melanostictum",100,"Kohala","kohalaOld","kohalaOld_01","Myrsine","kohalaOld_01_Myrsine",66,6,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_16",1
"2357","OTU1705","Araneae","Tetragnathidae","Tetragnatha","Redstar",97.368,"Kohala","kohalaOld","kohalaOld_01","BrownCibotium","kohalaOld_01_BrownCibotium",63,127,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_111",2
"2358","OTU174","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.761,"Kohala","kohalaOld","kohalaOld_01","GreenCibotium","kohalaOld_01_GreenCibotium",126,10,20.108152,-155.7216135,"NAD83",230000,5e+05,"endemic","Araneae_65",9
